CODE,PERIOD,NR_TRIPS Y,NR_TRIPS N,DatabaseReleaseDate
HYV,2020010,2811,2975,20200708
HYV,2020011,2948,3162,20200708
HYV,2020012,3286,3331,20200708
HYV,2020013,2238,2207,20200708
HYV,2020014,2325,2342,20200708
HYV,2020015,2570,2528,20200708
HYV,2020016,2473,2503,20200708
JEW,2019037,1483,812,20200708
JEW,2019038,1555,823,20200708
JEW,2019039,2239,257,20200708
JEW,2019040,2657,0,20200708
JEW,2019041,2724,0,20200708
JEW,2019042,2859,0,20200708
JEW,2019043,2741,0,20200708
JEW,2019044,2921,0,20200708
JEW,2019045,2742,0,20200708
JEW,2019046,2560,0,20200708
JEW,2019047,2762,0,20200708
JEW,2019048,3431,0,20200708
JEW,2019049,2497,0,20200708
JEW,2019050,2254,1,20200708
JEW,2019051,2266,0,20200708
JEW,2019052,2161,119,20200708
JEW,2020001,2454,109,20200708
JEW,2020002,2643,27,20200708
JEW,2020003,2545,162,20200708
JEW,2020004,1908,496,20200708
JEW,2020005,2507,292,20200708
JEW,2020006,2745,275,20200708
JEW,2020007,2660,274,20200708
JEW,2020008,2254,223,20200708
JEW,2020009,2874,347,20200708
JEW,2020010,2467,190,20200708
JEW,2020011,2668,152,20200708
JEW,2020012,2948,299,20200708
JEW,2020013,2024,528,20200708
JEW,2020014,2219,752,20200708
JEW,2020015,2659,1162,20200708
JEW,2020016,2511,1138,20200708
KRO,2019037,32314,6588,20200708
KRO,2019038,34016,6807,20200708
KRO,2019039,33039,6869,20200708
KRO,2019040,35646,7275,20200708
KRO,2019041,36498,7312,20200708
KRO,2019042,36194,7233,20200708
KRO,2019043,35782,7104,20200708
KRO,2019044,36181,7217,20200708
KRO,2019045,37585,7341,20200708
KRO,2019046,36905,6911,20200708
KRO,2019047,35820,6813,20200708
KRO,2019048,37420,7063,20200708
KRO,2019049,37377,7125,20200708
KRO,2019050,38066,7388,20200708
KRO,2019051,36908,6984,20200708
KRO,2019052,34546,4308,20200708
KRO,2020001,40891,3780,20200708
KRO,2020002,40352,4305,20200708
KRO,2020003,40107,4903,20200708
KRO,2020004,40156,4929,20200708
KRO,2020005,40215,5070,20200708
KRO,2020006,39562,6028,20200708
KRO,2020007,40083,6932,20200708
KRO,2020008,38436,6439,20200708
KRO,2020009,39119,6605,20200708
KRO,2020010,40369,6517,20200708
KRO,2020011,43922,7247,20200708
KRO,2020012,31497,5232,20200708
KRO,2020013,27682,4872,20200708
KRO,2020014,34392,6632,20200708
KRO,2020015,34214,6866,20200708
KRO,2020016,32856,6481,20200708
LIDL,2019037,603,18,20200708
LIDL,2019038,661,14,20200708
LIDL,2019039,720,3,20200708
LIDL,2019040,719,0,20200708
LIDL,2019041,801,0,20200708
LIDL,2019042,787,0,20200708
LIDL,2019043,664,0,20200708
LIDL,2019044,733,0,20200708
LIDL,2019045,716,0,20200708
LIDL,2019046,665,0,20200708
LIDL,2019047,699,0,20200708
LIDL,2019048,659,0,20200708
LIDL,2019049,731,0,20200708
LIDL,2019050,292,0,20200708
LIDL,2019051,852,0,20200708
LIDL,2019052,770,0,20200708
LIDL,2020001,832,0,20200708
LIDL,2020002,885,2,20200708
LIDL,2020003,938,55,20200708
LIDL,2020004,969,50,20200708
LIDL,2020005,940,56,20200708
LIDL,2020006,959,62,20200708
LIDL,2020007,986,53,20200708
LIDL,2020008,972,66,20200708
LIDL,2020009,1099,56,20200708
LIDL,2020010,1063,97,20200708
LIDL,2020011,1316,626,20200708
LIDL,2020012,1292,450,20200708
LIDL,2020013,849,441,20200708
LIDL,2020014,832,523,20200708
LIDL,2020015,858,575,20200708
LIDL,2020016,894,616,20200708
MEJ,2019037,9266,918,20200708
MEJ,2019038,9225,289,20200708
MEJ,2019039,9193,0,20200708
MEJ,2019040,9587,1,20200708
MEJ,2019041,10324,0,20200708
MEJ,2019042,10153,0,20200708
MEJ,2019043,9667,0,20200708
MEJ,2019044,10637,0,20200708
MEJ,2019045,9865,0,20200708
MEJ,2019046,10255,0,20200708
MEJ,2019047,10199,0,20200708
MEJ,2019048,12438,0,20200708
MEJ,2019049,11038,0,20200708
MEJ,2019050,11204,0,20200708
MEJ,2019051,11323,97,20200708
MEJ,2019052,10320,309,20200708
MEJ,2020001,11056,176,20200708
MEJ,2020002,11063,69,20200708
MEJ,2020003,11220,312,20200708
MEJ,2020004,10380,346,20200708
MEJ,2020005,10753,418,20200708
MEJ,2020006,10452,463,20200708
MEJ,2020007,11036,511,20200708
MEJ,2020008,10387,458,20200708
MEJ,2020009,10460,610,20200708
MEJ,2020010,11040,550,20200708
MEJ,2020011,13237,531,20200708
MEJ,2020012,12671,654,20200708
MEJ,2020013,8908,519,20200708
MEJ,2020014,9130,697,20200708
MEJ,2020015,9341,757,20200708
MEJ,2020016,8643,694,20200708
MUR,2019037,4371,11,20200708
MUR,2019038,4506,15,20200708
MUR,2019039,4450,14,20200708
MUR,2019040,5141,1,20200708
MUR,2019041,5099,0,20200708
MUR,2019042,5036,0,20200708
MUR,2019043,5123,0,20200708
MUR,2019044,5051,0,20200708
MUR,2019045,4745,0,20200708
MUR,2019046,4877,0,20200708
MUR,2019047,4587,0,20200708
MUR,2019048,4769,0,20200708
MUR,2019049,4905,0,20200708
MUR,2019050,1816,0,20200708
MUR,2019051,4446,0,20200708
MUR,2019052,3723,0,20200708
MUR,2020001,4445,0,20200708
MUR,2020002,4793,0,20200708
MUR,2020003,4863,31,20200708
MUR,2020004,4793,26,20200708
MUR,2020005,4894,32,20200708
MUR,2020006,4935,48,20200708
MUR,2020007,4912,38,20200708
MUR,2020008,4731,44,20200708
MUR,2020009,4944,48,20200708
MUR,2020010,5117,53,20200708
MUR,2020011,5109,208,20200708
MUR,2020012,4189,136,20200708
MUR,2020013,729,13,20200708
PET,2019037,1463,2,20200708
PET,2019038,1474,0,20200708
PET,2019039,1499,0,20200708
PET,2019040,1636,0,20200708
PET,2019041,1603,0,20200708
PET,2019042,1668,0,20200708
PET,2019043,1644,0,20200708
PET,2019044,1713,0,20200708
PET,2019045,1611,0,20200708
PET,2019046,1463,0,20200708
PET,2019047,1486,0,20200708
PET,2019048,1865,0,20200708
PET,2019049,1605,0,20200708
PET,2019050,1546,0,20200708
PET,2019051,2057,11,20200708
PET,2019052,2119,52,20200708
PET,2020001,1701,19,20200708
PET,2020002,1640,5,20200708
PET,2020003,1573,59,20200708
PET,2020004,1580,53,20200708
PET,2020005,1509,78,20200708
PET,2020006,1411,77,20200708
PET,2020007,1583,83,20200708
PET,2020008,1614,78,20200708
PET,2020009,1571,91,20200708
PET,2020010,1683,93,20200708
PET,2020011,1790,78,20200708
PET,2020012,1740,112,20200708
PET,2020013,958,47,20200708
PET,2020014,928,68,20200708
PET,2020015,945,65,20200708
PET,2020016,1188,89,20200708
PUB,2019037,21487,0,20200708
PUB,2019038,21187,0,20200708
PUB,2019039,21809,0,20200708
PUB,2019040,23652,0,20200708
PUB,2019041,24088,0,20200708
PUB,2019042,24052,0,20200708
PUB,2019043,24444,0,20200708
PUB,2019044,25301,0,20200708
PUB,2019045,23049,0,20200708
PUB,2019046,23803,0,20200708
PUB,2019047,25001,3,20200708
PUB,2019048,24308,20,20200708
PUB,2019049,22077,9,20200708
PUB,2019050,22239,25,20200708
PUB,2019051,22492,1038,20200708
PUB,2019052,21529,1457,20200708
PUB,2020001,24000,1803,20200708
PUB,2020002,26223,2019,20200708
PUB,2020003,25339,2204,20200708
PUB,2020004,25347,2283,20200708
PUB,2020005,25644,2151,20200708
PUB,2020006,26118,2062,20200708
PUB,2020007,25282,2157,20200708
PUB,2020008,24140,2173,20200708
PUB,2020009,25402,2142,20200708
PUB,2020010,26121,2087,20200708
PUB,2020011,30051,2653,20200708
PUB,2020012,31533,2791,20200708
PUB,2020013,24865,2161,20200708
PUB,2020014,26452,2431,20200708
PUB,2020015,26392,2690,20200708
PUB,2020016,21611,2504,20200708
RTE,2019037,2501,624,20200708
RTE,2019038,2634,610,20200708
RTE,2019039,2557,604,20200708
RTE,2019040,2793,665,20200708
RTE,2019041,2748,563,20200708
RTE,2019042,2844,632,20200708
RTE,2019043,2687,588,20200708
RTE,2019044,2767,670,20200708
RTE,2019045,2829,676,20200708
RTE,2019046,2561,543,20200708
RTE,2019047,2485,514,20200708
RTE,2019048,3128,793,20200708
RTE,2019049,2820,713,20200708
RTE,2019050,2690,642,20200708
RTE,2019051,2847,652,20200708
RTE,2019052,2951,426,20200708
RTE,2020001,3195,187,20200708
RTE,2020002,3126,188,20200708
RTE,2020003,2976,163,20200708
RTE,2020004,2805,139,20200708
RTE,2020005,2769,147,20200708
RTE,2020006,2712,156,20200708
RTE,2020007,3119,167,20200708
RTE,2020008,2688,179,20200708
RTE,2020009,2806,252,20200708
RTE,2020010,2912,396,20200708
RTE,2020011,3142,631,20200708
RTE,2020012,3046,835,20200708
RTE,2020013,2370,850,20200708
RTE,2020014,3050,1425,20200708
RTE,2020015,3572,1729,20200708
RTE,2020016,3430,1620,20200708
SAF,2019037,6381,1575,20200708
SAF,2019038,6335,1551,20200708
SAF,2019039,6206,1498,20200708
SAF,2019040,6789,1593,20200708
SAF,2019041,6858,1721,20200708
SAF,2019042,6669,1586,20200708
SAF,2019043,6509,1663,20200708
SAF,2019044,6759,1612,20200708
SAF,2019045,7159,1744,20200708
SAF,2019046,6677,1626,20200708
SAF,2019047,6745,1603,20200708
SAF,2019048,7192,1766,20200708
SAF,2019049,6857,1718,20200708
SAF,2019050,6512,1598,20200708
SAF,2019051,6620,1684,20200708
SAF,2019052,6827,1048,20200708
SAF,2020001,7748,497,20200708
SAF,2020002,7559,502,20200708
SAF,2020003,7568,447,20200708
SAF,2020004,7255,480,20200708
SAF,2020005,7388,533,20200708
SAF,2020006,7686,1210,20200708
SAF,2020007,8157,1301,20200708
SAF,2020008,7738,1245,20200708
SAF,2020009,8068,1434,20200708
SAF,2020010,7499,1318,20200708
SAF,2020011,7810,1970,20200708
SAF,2020012,8207,2546,20200708
SAF,2020013,5742,2619,20200708
SAF,2020014,6500,3586,20200708
SAF,2020015,6760,4009,20200708
SAF,2020016,6295,3743,20200708
SBS,2019037,691,104,20200708
SBS,2019038,621,87,20200708
SBS,2019039,647,99,20200708
SBS,2019040,682,98,20200708
SBS,2019041,736,101,20200708
SBS,2019042,669,106,20200708
SBS,2019043,694,94,20200708
SBS,2019044,643,105,20200708
SBS,2019045,603,102,20200708
SBS,2019046,589,89,20200708
SBS,2019047,655,98,20200708
SBS,2019048,627,95,20200708
SBS,2019049,622,119,20200708
SBS,2019050,682,130,20200708
SBS,2019051,708,109,20200708
SBS,2019052,598,172,20200708
SBS,2020001,698,216,20200708
SBS,2020002,653,238,20200708
SBS,2020003,658,222,20200708
SBS,2020004,628,198,20200708
SBS,2020005,678,143,20200708
SBS,2020006,647,142,20200708
SBS,2020007,603,119,20200708
SBS,2020008,722,144,20200708
SBS,2020009,714,173,20200708
SBS,2020010,726,177,20200708
SBS,2020011,668,147,20200708
SBS,2020012,525,131,20200708
SBS,2020013,104,39,20200708
SBS,2020014,27,17,20200708
SBS,2020015,30,28,20200708
SBS,2020016,38,31,20200708
SA M,2019037,16406,4058,20200708
SA M,2019038,16013,3557,20200708
SA M,2019039,16133,1770,20200708
SA M,2019040,17479,1082,20200708
SA M,2019041,17979,1187,20200708
SA M,2019042,18103,989,20200708
SA M,2019043,17499,764,20200708
SA M,2019044,18618,938,20200708
SA M,2019045,18640,1209,20200708
SA M,2019046,17507,1194,20200708
SA M,2019047,17471,1141,20200708
SA M,2019048,17753,1175,20200708
SA M,2019049,18044,735,20200708
SA M,2019050,18943,718,20200708
SA M,2019051,19142,1522,20200708
SA M,2019052,16611,1126,20200708
SA M,2020001,17303,802,20200708
SA M,2020002,19870,2489,20200708
SA M,2020003,18915,3066,20200708
SA M,2020004,18548,2789,20200708
SA M,2020005,18623,1758,20200708
SA M,2020006,18013,1554,20200708
SA M,2020007,18553,2390,20200708
SA M,2020008,18056,2633,20200708
SA M,2020009,19537,2127,20200708
SA M,2020010,17485,1421,20200708
SA M,2020011,17483,1623,20200708
SA M,2020012,14734,1431,20200708
SA M,2020013,9837,969,20200708
SA M,2020014,10745,1133,20200708
SA M,2020015,10158,1042,20200708
SA M,2020016,9969,1105,20200708
SEP,2019037,141,95,20200708
SEP,2019038,120,124,20200708
SEP,2019039,73,144,20200708
SEP,2019040,141,105,20200708
SEP,2019041,173,85,20200708
SEP,2019042,125,151,20200708
SEP,2019043,124,108,20200708
SEP,2019044,138,93,20200708
SEP,2019045,69,75,20200708
SEP,2019046,64,122,20200708
SEP,2019047,76,114,20200708
SEP,2019048,178,295,20200708
SEP,2019049,155,132,20200708
SEP,2019050,177,182,20200708
SEP,2019051,266,188,20200708
SEP,2019052,331,133,20200708
SEP,2020001,221,89,20200708
SEP,2020002,152,74,20200708
SEP,2020003,167,76,20200708
SEP,2020004,126,156,20200708
SEP,2020005,135,57,20200708
SEP,2020006,175,42,20200708
SEP,2020007,148,166,20200708
SEP,2020008,174,134,20200708
SEP,2020009,125,122,20200708
SEP,2020010,145,118,20200708
SEP,2020011,103,98,20200708
SEP,2020012,23,37,20200708
SEP,2020013,0,1,20200708
SEP,2020014,0,1,20200708
SII,2019037,7430,211,20200708
SII,2019038,7498,186,20200708
SII,2019039,7376,107,20200708
SII,2019040,8935,245,20200708
SII,2019041,8475,213,20200708
SII,2019042,7819,63,20200708
SII,2019043,7691,10,20200708
SII,2019044,7438,7,20200708
SII,2019045,7140,8,20200708
SII,2019046,7137,5,20200708
SII,2019047,7041,8,20200708
SII,2019048,6722,6,20200708
SII,2019049,7135,10,20200708
SII,2019050,6939,11,20200708
SII,2019051,6412,10,20200708
SII,2019052,5922,8,20200708
SII,2020001,6466,119,20200708
SII,2020002,7111,140,20200708
SII,2020003,6973,234,20200708
SII,2020004,6791,240,20200708
SII,2020005,6688,307,20200708
SII,2020006,6658,301,20200708
SII,2020007,6514,257,20200708
SII,2020008,6512,237,20200708
SII,2020009,6885,296,20200708
SII,2020010,6794,341,20200708
SII,2020011,6422,244,20200708
SII,2020012,5133,299,20200708
SII,2020013,3869,716,20200708
SII,2020014,3995,1258,20200708
SII,2020015,4018,1442,20200708
SII,2020016,4158,1517,20200708
SHO,2019037,5082,3247,20200708
SHO,2019038,5525,3445,20200708
SHO,2019039,5088,3250,20200708
SHO,2019040,5515,3494,20200708
SHO,2019041,5915,3682,20200708
SHO,2019042,5741,3509,20200708
SHO,2019043,5643,3643,20200708
SHO,2019044,5744,3704,20200708
SHO,2019045,6360,4064,20200708
SHO,2019046,6337,4058,20200708
SHO,2019047,6516,4032,20200708
SHO,2019048,7428,4693,20200708
SHO,2019049,6254,3925,20200708
SHO,2019050,6200,3947,20200708
SHO,2019051,6073,3896,20200708
SHO,2019052,6198,3791,20200708
SHO,2020001,7116,4061,20200708
SHO,2020002,7357,4282,20200708
SHO,2020003,7216,4282,20200708
SHO,2020004,6738,4102,20200708
SHO,2020005,6989,4145,20200708
SHO,2020006,7717,4581,20200708
SHO,2020007,7034,4372,20200708
SHO,2020008,6733,4114,20200708
SHO,2020009,7300,4371,20200708
SHO,2020010,7989,4717,20200708
SHO,2020011,9193,5373,20200708
SHO,2020012,8478,5024,20200708
SHO,2020013,1606,961,20200708
SPE,2019037,6150,33,20200708
SPE,2019038,6124,42,20200708
SPE,2019039,6367,3,20200708
SPE,2019040,6667,0,20200708
SPE,2019041,6584,0,20200708
SPE,2019042,6599,0,20200708
SPE,2019043,6636,0,20200708
SPE,2019044,6596,0,20200708
SPE,2019045,6137,0,20200708
SPE,2019046,6198,0,20200708
SPE,2019047,5935,0,20200708
SPE,2019048,6054,0,20200708
SPE,2019049,6119,0,20200708
SPE,2019050,2361,0,20200708
SPE,2019051,5882,1,20200708
SPE,2019052,5214,0,20200708
SPE,2020001,5719,0,20200708
SPE,2020002,6297,5,20200708
SPE,2020003,6210,51,20200708
SPE,2020004,6135,75,20200708
SPE,2020005,6052,93,20200708
SPE,2020006,6057,125,20200708
SPE,2020007,6184,98,20200708
SPE,2020008,5950,94,20200708
SPE,2020009,6032,106,20200708
SPE,2020010,6070,154,20200708
SPE,2020011,5727,505,20200708
SPE,2020012,4455,330,20200708
SPE,2020013,2942,486,20200708
SPE,2020014,2957,722,20200708
SPE,2020015,2825,831,20200708
SPE,2020016,2910,810,20200708
STS,2019037,3187,4991,20200708
STS,2019038,3257,5145,20200708
STS,2019039,3334,5060,20200708
STS,2019040,3562,5468,20200708
STS,2019041,3754,5618,20200708
STS,2019042,3706,5465,20200708
STS,2019043,3636,5585,20200708
STS,2019044,3632,5548,20200708
STS,2019045,3845,5756,20200708
STS,2019046,3847,5612,20200708
STS,2019047,3701,5576,20200708
STS,2019048,4162,6239,20200708
STS,2019049,3643,5307,20200708
STS,2019050,3664,5466,20200708
STS,2019051,3450,5327,20200708
STS,2019052,3399,5212,20200708
STS,2020001,4020,5989,20200708
STS,2020002,4147,5972,20200708
STS,2020003,4106,6153,20200708
STS,2020004,3721,5710,20200708
STS,2020005,3938,5913,20200708
STS,2020006,4207,6095,20200708
STS,2020007,3882,5739,20200708
STS,2020008,3765,5446,20200708
STS,2020009,3999,5716,20200708
STS,2020010,4477,6168,20200708
STS,2020011,5445,6924,20200708
STS,2020012,4773,6123,20200708
STS,2020013,936,1130,20200708
SUN,2019037,1588,331,20200708
SUN,2019038,1681,369,20200708
SUN,2019039,1758,86,20200708
SUN,2019040,1885,0,20200708
SUN,2019041,1915,0,20200708
SUN,2019042,1950,0,20200708
SUN,2019043,1912,0,20200708
SUN,2019044,1956,0,20200708
SUN,2019045,1631,0,20200708
SUN,2019046,1774,0,20200708
SUN,2019047,1639,0,20200708
SUN,2019048,1674,0,20200708
SUN,2019049,1734,0,20200708
SUN,2019050,585,0,20200708
SUN,2019051,1621,0,20200708
SUN,2019052,1546,0,20200708
SUN,2020001,1613,0,20200708
SUN,2020002,1711,4,20200708
SUN,2020003,1690,63,20200708
SUN,2020004,1746,105,20200708
SUN,2020005,1667,99,20200708
SUN,2020006,1614,115,20200708
SUN,2020007,1626,130,20200708
SUN,2020008,1739,131,20200708
SUN,2020009,1761,150,20200708
SUN,2020010,1762,192,20200708
SUN,2020011,1571,413,20200708
SUN,2020012,1272,370,20200708
SUN,2020013,764,437,20200708
SUN,2020014,708,572,20200708
SUN,2020015,646,613,20200708
SUN,2020016,764,670,20200708
TGT,2019037,26787,19191,20200708
TGT,2019038,29307,10406,20200708
TGT,2019039,31441,10147,20200708
TGT,2019040,33288,11839,20200708
TGT,2019041,34059,11126,20200708
TGT,2019042,23993,7332,20200708
TGT,2019043,34573,7511,20200708
TGT,2019044,35710,12276,20200708
TGT,2019045,34734,11742,20200708
TGT,2019046,33222,10339,20200708
TGT,2019047,33024,10268,20200708
TGT,2019048,43404,10808,20200708
TGT,2019049,31258,16411,20200708
TGT,2019050,33196,17040,20200708
TGT,2019051,35581,18333,20200708
TGT,2019052,36254,19723,20200708
TGT,2020001,36692,21044,20200708
TGT,2020002,27747,15906,20200708
TGT,2020003,26925,7404,20200708
TGT,2020004,28062,4547,20200708
TGT,2020005,27882,4258,20200708
TGT,2020006,28169,4854,20200708
TGT,2020007,30790,5513,20200708
TGT,2020008,29230,4791,20200708
TGT,2020009,29406,5012,20200708
TGT,2020010,31821,5883,20200708
TGT,2020011,33447,7283,20200708
TGT,2020012,30229,6992,20200708
TGT,2020013,20918,4702,20200708
TGT,2020014,20614,6694,20200708
TGT,2020015,21474,9451,20200708
TGT,2020016,18791,7540,20200708
ULT,2019037,880,9,20200708
ULT,2019038,776,0,20200708
ULT,2019039,803,0,20200708
ULT,2019040,1078,0,20200708
ULT,2019041,1139,1,20200708
ULT,2019042,1150,0,20200708
ULT,2019043,1034,0,20200708
ULT,2019044,1008,0,20200708
ULT,2019045,761,0,20200708
ULT,2019046,836,0,20200708
ULT,2019047,830,0,20200708
ULT,2019048,1523,0,20200708
ULT,2019049,821,1,20200708
ULT,2019050,1105,0,20200708
ULT,2019051,1375,0,20200708
ULT,2019052,1452,47,20200708
ULT,2020001,1272,32,20200708
ULT,2020002,970,4,20200708
ULT,2020003,835,72,20200708
ULT,2020004,770,70,20200708
ULT,2020005,790,60,20200708
ULT,2020006,829,89,20200708
ULT,2020007,890,91,20200708
ULT,2020008,954,94,20200708
ULT,2020009,917,110,20200708
ULT,2020010,997,125,20200708
ULT,2020011,910,79,20200708
ULT,2020012,301,19,20200708
ULT,2020013,1,1,20200708
VAL,2019037,221,0,20200708
VAL,2019038,262,0,20200708
VAL,2019039,239,0,20200708
VAL,2019040,269,0,20200708
VAL,2019041,272,0,20200708
VAL,2019042,289,0,20200708
VAL,2019043,253,0,20200708
VAL,2019044,266,0,20200708
VAL,2019045,228,0,20200708
VAL,2019046,258,0,20200708
VAL,2019047,224,0,20200708
VAL,2019048,228,0,20200708
VAL,2019049,244,0,20200708
VAL,2019050,70,0,20200708
VAL,2019051,217,0,20200708
VAL,2019052,180,0,20200708
VAL,2020001,201,0,20200708
VAL,2020002,249,0,20200708
VAL,2020003,240,11,20200708
VAL,2020004,255,17,20200708
VAL,2020005,233,14,20200708
VAL,2020006,217,14,20200708
VAL,2020007,212,20,20200708
VAL,2020008,217,23,20200708
VAL,2020009,271,32,20200708
VAL,2020010,267,43,20200708
VAL,2020011,229,88,20200708
VAL,2020012,167,70,20200708
VAL,2020013,43,14,20200708
WAL,2019037,19483,0,20200708
WAL,2019038,19584,0,20200708
WAL,2019039,19079,0,20200708
WAL,2019040,21535,0,20200708
WAL,2019041,21566,0,20200708
WAL,2019042,20479,0,20200708
WAL,2019043,21927,0,20200708
WAL,2019044,23693,0,20200708
WAL,2019045,20790,0,20200708
WAL,2019046,21035,0,20200708
